City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
390,ponta do sol,32.6667,-17.1,22.14,80,15,2.11,PT,2023-08-16 06:00:00
391,mayumba,-3.432,10.6554,21.07,89,19,1.72,GA,2023-08-16 06:00:00
392,makaryev,57.8797,43.8069,20.38,80,50,4.71,RU,2023-08-16 06:00:00
393,tigre,-34.426,-58.5796,19.09,70,0,3.7,AR,2023-08-16 06:00:00
394,ha giang,22.8333,104.9833,34.47,56,63,1.54,VN,2023-08-16 06:00:00
395,siemiatycze,52.4272,22.8623,22.93,52,35,4.11,PL,2023-08-16 06:00:00
396,aswan,24.0934,32.907,32.5,30,0,7.47,EG,2023-08-16 06:00:00
397,la ronge,55.1001,-105.2842,15.14,100,100,3.28,CA,2023-08-16 06:00:00
398,dauphin,51.1494,-100.0502,19.57,72,20,3.62,CA,2023-08-16 06:00:00
399,voi,-3.3945,38.563,23.96,59,71,4.75,KE,2023-08-16 06:00:00
400,port blair,11.6667,92.75,30.02,79,75,7.92,IN,2023-08-16 06:00:00
401,esperance,-33.8667,121.9,12.48,86,98,10.08,AU,2023-08-16 06:00:00
402,rosario oeste,-14.8361,-56.4275,23.7,37,58,1.82,BR,2023-08-16 06:00:00
403,lompoc,34.6391,-120.4579,17.24,95,100,3.32,US,2023-08-16 06:00:00
404,pasni,25.2631,63.471,27.54,80,100,5.36,PK,2023-08-16 06:00:00
405,conselheiro pena,-19.1722,-41.4722,19.39,93,75,1.57,BR,2023-08-16 06:00:00
406,lubao,14.9167,120.55,33.84,59,83,2.88,PH,2023-08-16 06:00:00
407,christchurch,-43.5333,172.6333,7.94,87,75,5.32,NZ,2023-08-16 06:00:00
408,tuatapere,-46.1333,167.6833,7.19,90,94,3.86,NZ,2023-08-16 06:00:00
409,margate,51.3813,1.3862,17.45,92,100,1.86,GB,2023-08-16 06:00:00
410,zhangjiakou,40.81,114.8794,32.32,34,2,2.75,CN,2023-08-16 06:00:00
411,buala,-8.145,159.5921,28.01,75,80,2.62,SB,2023-08-16 06:00:00
412,pyaozerskiy,65.8333,31.1667,16.75,75,100,2.41,RU,2023-08-16 06:00:00
413,ler,8.3018,30.1418,25.45,81,61,2.36,SS,2023-08-16 06:00:00
414,nara,34.6851,135.8049,33.76,34,45,1.05,JP,2023-08-16 06:00:00
415,flinders,-34.5833,150.8552,17.75,66,71,3.82,AU,2023-08-16 06:00:00
416,sao filipe,14.8961,-24.4956,26.19,86,100,1.11,CV,2023-08-16 06:00:00
417,macusani,-14.0833,-70.4333,1.27,79,9,1.45,PE,2023-08-16 06:00:00
418,iqaluit,63.7506,-68.5145,3.72,93,0,3.14,CA,2023-08-16 06:00:00
419,vestmanna,62.1564,-7.1664,9.7,100,100,1.58,FO,2023-08-16 06:00:00
420,rosa zarate,0.3333,-79.4667,22.69,97,98,0.66,EC,2023-08-16 06:00:00
421,laguna de duero,41.5815,-4.7233,16.42,89,0,2.36,ES,2023-08-16 06:00:00
422,sitka,57.0531,-135.33,13.94,88,100,3.19,US,2023-08-16 06:00:00
423,amuntai,-2.4177,115.2494,36.17,30,64,0.2,ID,2023-08-16 06:00:00
424,southport,53.6478,-3.0065,14.95,88,20,0.7,GB,2023-08-16 06:00:00
425,igrim,63.1906,64.4162,24.38,48,59,1.85,RU,2023-08-16 06:00:00
426,hobyo,5.3505,48.5268,27.82,64,11,9.76,SO,2023-08-16 06:00:00
427,broken hill,-31.95,141.4333,17.51,35,58,4.1,AU,2023-08-16 06:00:00
428,pineville,31.3224,-92.4343,26.16,51,0,2.49,US,2023-08-16 06:00:00
429,lyuban,52.7985,28.0048,23.7,65,0,3.39,BY,2023-08-16 06:00:00
430,palmer,42.1584,-72.3287,18.88,84,100,1.21,US,2023-08-16 06:00:00
431,colac,-38.3333,143.5833,13.25,54,1,4.16,AU,2023-08-16 06:00:00
432,ranau,5.9538,116.6641,24.07,91,97,0.07,MY,2023-08-16 06:00:00
433,darhan,49.4867,105.9228,19.08,88,100,3.93,MN,2023-08-16 06:00:00
434,krasnyy yar,46.5331,48.3456,31.68,29,0,5.35,RU,2023-08-16 06:00:00
435,moa,20.6569,-74.9403,27.38,86,47,5.75,CU,2023-08-16 06:00:00
436,nenton,15.8,-91.75,19.63,98,100,0.15,GT,2023-08-16 06:00:00
437,manggar,-2.8833,108.2667,28.89,69,78,5.86,ID,2023-08-16 06:00:00
438,labuan,5.2767,115.2417,30.05,66,20,5.65,MY,2023-08-16 06:00:00
439,salina,38.8403,-97.6114,19.75,75,0,4.2,US,2023-08-16 06:00:00
440,rantauprapat,2.1,99.8333,31.61,60,94,1.24,ID,2023-08-16 06:00:00
441,tsogni,-2.7942,10.0988,21.07,89,12,2.19,GA,2023-08-16 06:00:00
442,kayerkan,69.3497,87.7602,9.89,100,80,8.27,RU,2023-08-16 06:00:00
443,ketchikan,55.3422,-131.6461,15.26,88,100,1.18,US,2023-08-16 06:00:00
444,usinsk,65.9939,57.5281,23.5,46,55,2.1,RU,2023-08-16 06:00:00
445,hay river,60.8156,-115.7999,11.63,91,75,3.36,CA,2023-08-16 06:00:00
446,guerrero negro,27.9769,-114.0611,21.04,86,36,4.7,MX,2023-08-16 06:00:00
447,half moon bay,37.4636,-122.4286,17.47,85,100,1.25,US,2023-08-16 06:00:00
448,cockburn town,21.4612,-71.1419,28.18,78,43,8.61,TC,2023-08-16 06:00:00
449,narasapur,16.45,81.6667,33.58,52,100,3.59,IN,2023-08-16 06:00:00
450,baykit,61.67,96.37,13.51,92,100,2.06,RU,2023-08-16 06:00:00
451,omboue,-1.5746,9.2618,22.21,87,28,2.3,GA,2023-08-16 06:00:00
452,nha trang,12.25,109.1833,34.0,67,100,4.31,VN,2023-08-16 06:00:00
453,kondinskoye,59.6481,67.41,20.2,64,69,3.37,RU,2023-08-16 06:00:00
454,tocopilla,-22.092,-70.1979,17.0,69,11,1.11,CL,2023-08-16 06:00:00
455,aripuana,-9.1667,-60.6333,22.28,47,36,0.7,BR,2023-08-16 06:00:00
456,pangnirtung,66.1451,-65.7125,12.29,53,6,1.47,CA,2023-08-16 06:00:00
457,jiazi,22.8779,116.067,31.2,72,98,7.96,CN,2023-08-16 06:00:00
458,lodja,-3.4833,23.4333,23.69,82,56,1.14,CD,2023-08-16 06:00:00
459,riyadh,24.6877,46.7219,37.76,13,17,3.31,SA,2023-08-16 06:00:00
460,ouegoa,-20.35,164.4333,21.88,61,14,1.77,NC,2023-08-16 06:00:00
461,nanortalik,60.1432,-45.2371,6.47,93,71,1.7,GL,2023-08-16 06:00:00
462,lakatoro,-16.0999,167.4164,23.89,90,89,5.13,VU,2023-08-16 06:00:00
463,ballina,-28.8667,153.5667,22.1,63,21,3.7,AU,2023-08-16 06:00:00
464,ouallam,14.3188,2.0866,27.82,67,100,4.56,NE,2023-08-16 06:00:00
465,takoradi,4.8845,-1.7554,23.17,91,98,1.64,GH,2023-08-16 06:00:00
466,la union,-5.4,-80.75,22.07,78,44,5.02,PE,2023-08-16 06:00:00
467,canutama,-6.5339,-64.3831,23.45,66,11,0.59,BR,2023-08-16 06:00:00
468,camabatela,-8.1881,15.375,15.11,84,62,0.69,AO,2023-08-16 06:00:00
469,ca mau,9.1769,105.15,32.56,54,34,5.9,VN,2023-08-16 06:00:00
470,emmendingen,48.121,7.8536,20.14,87,14,0.22,DE,2023-08-16 06:00:00
471,sorland,67.667,12.6934,13.92,88,72,9.56,NO,2023-08-16 06:00:00
472,lufkin,31.3382,-94.7291,25.25,52,0,2.45,US,2023-08-16 06:00:00
473,sabang,5.8933,95.3214,28.22,77,100,8.25,ID,2023-08-16 06:00:00
474,golyshmanovo,56.3979,68.3728,23.61,41,2,2.16,RU,2023-08-16 06:00:00
475,nenjiang,49.1833,125.2167,28.04,66,58,0.98,CN,2023-08-16 06:00:00
476,nalut,30.3333,10.85,26.12,44,0,6.02,LY,2023-08-16 06:00:00
477,shelburne,44.0787,-80.2041,15.7,86,85,3.41,CA,2023-08-16 06:00:00
478,barcelona,41.3888,2.159,25.67,80,40,2.62,ES,2023-08-16 06:00:00
479,vallentuna,59.5344,18.0776,17.9,93,75,3.38,SE,2023-08-16 06:00:00
480,naron,43.5167,-8.1528,18.93,91,94,4.35,ES,2023-08-16 06:00:00
481,puksoozero,62.5903,40.6066,19.88,62,24,1.46,RU,2023-08-16 06:00:00
482,jalu,29.0331,21.5482,26.12,52,0,3.7,LY,2023-08-16 06:00:00
483,pozhva,59.0912,56.0847,23.65,53,9,1.17,RU,2023-08-16 06:00:00
484,melfort,52.8667,-104.6177,16.47,88,100,5.48,CA,2023-08-16 06:00:00
485,sisimiut,66.9395,-53.6735,9.42,76,57,1.55,GL,2023-08-16 06:00:00
486,grindavik,63.8424,-22.4338,11.84,93,75,4.1,IS,2023-08-16 06:00:00
487,ferndale,42.4606,-83.1347,16.45,92,0,2.02,US,2023-08-16 06:00:00
488,san carlos de bariloche,-41.1456,-71.3082,6.33,67,100,0.48,AR,2023-08-16 06:00:00
489,burnie,-41.0667,145.9167,12.47,69,89,5.72,AU,2023-08-16 06:00:00
490,buin,-33.7333,-70.75,12.17,97,100,0.26,CL,2023-08-16 06:00:00
491,ko samui,9.5357,99.9357,31.95,58,20,4.75,TH,2023-08-16 06:00:00
492,santiago,-33.4569,-70.6483,13.1,80,100,0.43,CL,2023-08-16 06:00:00
493,pacific grove,36.6177,-121.9166,16.56,92,100,1.04,US,2023-08-16 06:00:00
494,torbeyevo,54.0797,43.2473,21.17,69,0,4.72,RU,2023-08-16 06:00:00
495,rabo de peixe,37.8,-25.5833,20.91,88,20,0.97,PT,2023-08-16 06:00:00
496,khorixas,-20.3667,14.9667,16.86,47,48,1.05,NA,2023-08-16 06:00:00
497,bolivar,37.6145,-93.4105,16.06,90,0,1.97,US,2023-08-16 06:00:00
498,eregli,37.5133,34.0467,32.51,15,0,2.03,TR,2023-08-16 06:00:00
499,zhongxing,33.7039,118.6792,31.68,63,57,1.54,CN,2023-08-16 06:00:00
500,fort nelson,58.8053,-122.7002,12.77,76,20,1.02,CA,2023-08-16 06:00:00
501,cabra,37.4725,-4.4421,22.34,30,46,0.47,ES,2023-08-16 06:00:00
502,lota,-37.0833,-73.1667,11.52,97,100,4.6,CL,2023-08-16 06:00:00
503,erdenet,49.0333,104.0833,12.11,94,100,2.1,MN,2023-08-16 06:00:00
504,kutum,14.2,24.6667,27.54,31,17,2.29,SD,2023-08-16 06:00:00
505,alice springs,-23.7,133.8833,30.75,16,3,6.46,AU,2023-08-16 06:00:00
506,jasper,37.2001,-94.3502,16.86,81,6,2.52,US,2023-08-16 06:00:00
507,trelew,-43.249,-65.3051,3.98,78,100,5.9,AR,2023-08-16 06:00:00
508,san patricio,28.017,-97.5169,29.23,72,80,3.26,US,2023-08-16 06:00:00
509,uvalde,29.3669,-99.767,29.05,48,0,2.63,US,2023-08-16 06:00:00
510,fare,-16.7,-151.0167,25.24,78,97,8.2,PF,2023-08-16 06:00:00
511,mayya,61.7333,130.2811,16.29,91,100,2.06,RU,2023-08-16 06:00:00
512,yuci,37.6803,112.7319,37.09,38,0,2.66,CN,2023-08-16 06:00:00
513,college,64.8569,-147.8028,17.86,58,40,2.34,US,2023-08-16 06:00:00
514,primo tapia,32.22,-116.9172,22.87,75,59,3.34,MX,2023-08-16 06:00:00
515,sokolovo,52.5318,84.7896,17.42,54,77,2.15,RU,2023-08-16 06:00:00
516,lulea,65.5842,22.1547,16.04,94,75,5.54,SE,2023-08-16 06:00:00
517,coihaique,-45.5752,-72.0662,-2.03,93,100,2.22,CL,2023-08-16 06:00:00
518,nakambala,-15.8324,27.7799,20.44,24,0,3.84,ZM,2023-08-16 06:00:00
519,sebinkarahisar,40.2883,38.4236,22.81,28,0,1.11,TR,2023-08-16 06:00:00
520,houma,29.5958,-90.7195,27.11,77,40,2.33,US,2023-08-16 06:00:00
521,muli,2.9167,73.5667,27.77,68,55,1.33,MV,2023-08-16 06:00:00
522,setermoen,68.861,18.3486,14.14,93,87,1.18,NO,2023-08-16 06:00:00
523,port augusta,-32.5,137.7667,22.63,38,59,2.34,AU,2023-08-16 06:00:00
524,bosaso,11.2842,49.1816,35.99,32,0,10.01,SO,2023-08-16 06:00:00
525,cardston,49.2,-113.3019,29.07,24,2,6.68,CA,2023-08-16 06:00:00
526,khilok,51.3674,110.4676,24.26,51,100,2.47,RU,2023-08-16 06:00:00
527,jizan,17.3333,42.6667,36.22,39,18,2.77,SA,2023-08-16 06:00:00
528,lagoa,39.05,-27.9833,23.31,80,47,7.34,PT,2023-08-16 06:00:00
529,midyat,37.4247,41.3393,34.59,9,0,2.77,TR,2023-08-16 06:00:00
530,saint-leu,-21.15,55.2833,24.77,71,0,0.73,RE,2023-08-16 06:00:00
531,omsukchan,62.5333,155.8,15.62,72,100,2.93,RU,2023-08-16 06:00:00
532,okha,53.5739,142.9478,20.07,77,83,3.64,RU,2023-08-16 06:00:00
533,ambilobe,-13.2,49.05,28.62,48,0,1.28,MG,2023-08-16 06:00:00
534,moquegua,-17.1956,-70.9353,15.94,47,0,0.43,PE,2023-08-16 06:00:00
535,waw,7.7029,27.9953,24.19,87,46,2.07,SS,2023-08-16 06:00:00
536,pahrump,36.2083,-115.9839,32.12,29,70,3.39,US,2023-08-16 06:00:00
537,manokwari,-0.8667,134.0833,28.1,73,93,1.47,ID,2023-08-16 06:00:00
538,zaragoza,41.6561,-0.8773,22.74,60,0,1.53,ES,2023-08-16 06:00:00
539,mon,26.75,95.1,24.19,96,100,0.4,IN,2023-08-16 06:00:00
540,cururupu,-1.8283,-44.8683,23.76,92,45,1.99,BR,2023-08-16 06:00:00
541,bubaque,11.2833,-15.8333,25.17,91,100,10.08,GW,2023-08-16 06:00:00
542,san cristobal,7.7669,-72.225,22.1,95,84,1.21,VE,2023-08-16 06:00:00
543,nivala,63.9167,24.9667,15.94,95,100,3.9,FI,2023-08-16 06:00:00
544,mondovi,44.396,7.8176,22.48,78,1,1.17,IT,2023-08-16 06:00:00
545,manali,13.1667,80.2667,32.35,77,99,2.3,IN,2023-08-16 06:00:00
546,puerto leguizamo,-0.1934,-74.7819,21.14,99,63,0.47,CO,2023-08-16 06:00:00
547,salvador,13.8333,-88.9167,21.7,99,100,1.19,SV,2023-08-16 06:00:00
548,sumter,28.7086,-82.0831,25.68,89,62,1.44,US,2023-08-16 06:00:00
549,kharp,66.8014,65.8081,14.63,74,97,1.22,RU,2023-08-16 06:00:00
550,port macquarie,-31.4333,152.9167,18.27,64,74,5.03,AU,2023-08-16 06:00:00
551,turkan,40.3639,50.215,31.1,42,0,2.56,AZ,2023-08-16 06:00:00
552,muros,42.7762,-9.0603,17.8,89,12,2.99,ES,2023-08-16 06:00:00
553,maridi,4.9158,29.4742,21.49,93,91,1.98,SS,2023-08-16 06:00:00
554,ouadda,8.0777,22.4007,21.45,91,94,0.7,CF,2023-08-16 06:00:00
555,irbit,57.6705,63.071,26.23,47,22,1.28,RU,2023-08-16 06:00:00
556,parkent,41.2944,69.6764,27.73,11,1,3.93,UZ,2023-08-16 06:00:00
557,rawson,-43.3002,-65.1023,4.45,76,100,6.38,AR,2023-08-16 06:00:00
558,mindelo,16.8901,-24.9804,26.75,78,75,2.56,CV,2023-08-16 06:00:00
559,eureka,40.8021,-124.1637,17.97,85,63,1.69,US,2023-08-16 06:00:00
560,west memphis,35.1465,-90.1845,19.57,85,0,2.68,US,2023-08-16 06:00:00
561,visby,57.6409,18.296,18.12,100,75,4.25,SE,2023-08-16 06:00:00
562,matara,5.9485,80.5353,30.48,62,65,5.29,LK,2023-08-16 06:00:00
563,atambua,-9.1061,124.8925,27.75,52,12,0.61,ID,2023-08-16 06:00:00
564,angoche,-16.2325,39.9086,25.38,68,12,3.72,MZ,2023-08-16 06:00:00
565,kungurtug,50.5994,97.5228,18.05,39,78,2.29,RU,2023-08-16 06:00:00
566,curico,-34.9833,-71.2333,11.53,89,100,0.66,CL,2023-08-16 06:00:00
567,eyl,7.9803,49.8164,29.97,46,15,12.42,SO,2023-08-16 06:00:00
568,haveri,14.8,75.4,28.41,57,28,4.94,IN,2023-08-16 06:00:00
569,troitsko-pechorsk,62.7084,56.1964,26.61,46,64,0.93,RU,2023-08-16 06:00:00
570,ojinaga,29.5667,-104.4167,31.58,40,0,5.01,MX,2023-08-16 06:00:00
571,lewisporte,49.2499,-55.0482,13.84,99,100,1.98,CA,2023-08-16 06:00:00
572,grand gaube,-20.0064,57.6608,25.21,66,3,6.45,MU,2023-08-16 06:00:00
573,zwedru,6.0667,-8.1281,19.96,99,85,0.73,LR,2023-08-16 06:00:00
574,xining,36.6167,101.7667,23.96,47,79,6.11,CN,2023-08-16 06:00:00
575,yelkhovka,53.8667,50.2832,25.2,51,8,5.18,RU,2023-08-16 06:00:00
576,corinth,37.9407,22.9573,27.93,50,0,2.78,GR,2023-08-16 06:00:00
577,mariental,-24.6333,17.9667,16.33,38,99,3.71,NA,2023-08-16 06:00:00
578,quballat,36.5418,9.6633,24.77,60,0,1.52,TN,2023-08-16 06:00:00
579,iquique,-20.2208,-70.1431,16.63,72,21,1.45,CL,2023-08-16 06:00:00
580,bealanana,-14.55,48.7333,19.59,72,71,1.26,MG,2023-08-16 06:00:00
581,beloha,-25.1667,45.05,20.13,67,3,3.68,MG,2023-08-16 06:00:00
582,oromocto,45.8351,-66.4792,17.84,97,100,0.4,CA,2023-08-16 06:00:00
583,robertsport,6.7533,-11.3686,25.69,78,100,4.91,LR,2023-08-16 06:00:00
584,sairang,23.8,92.6667,33.79,83,75,1.14,IN,2023-08-16 06:00:00
585,kinsale,51.7075,-8.5306,13.65,94,75,2.43,IE,2023-08-16 06:00:00
586,bambanglipuro,-7.95,110.2833,28.17,60,49,8.54,ID,2023-08-16 06:00:00
587,nyagan,62.1406,65.3936,24.12,56,68,1.74,RU,2023-08-16 06:00:00
